,Seed,Errors,Size,Safe,GenerationTime,SafetyCheckTime
36,5036,"[[], []]",218,False,0.0019161701202392578,0.023360013961791992
37,5037,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",316,True,0.001050710678100586,0.02817702293395996
38,5038,"[[], []]",149,True,0.0014808177947998047,0.019011974334716797
39,5039,"[['compilation error in functions main and main at position line 7 from line 13: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",330,True,0.0018761157989501953,0.02772688865661621
40,5040,"[[], []]",335,False,0.0014510154724121094,0.028352022171020508
41,5041,"[[], []]",308,True,0.0011477470397949219,0.027057886123657227
42,5042,"[[], []]",308,True,0.0011827945709228516,0.02726292610168457
43,5043,"[[], []]",308,True,0.0007610321044921875,0.02748894691467285
44,5044,"[[], []]",308,True,0.0012531280517578125,0.02679276466369629
45,5045,"[[], []]",307,True,0.0019118785858154297,0.025214195251464844
46,5046,"[[], []]",102,True,0.0009620189666748047,0.018368005752563477
47,5047,"[[], []]",382,False,0.0021140575408935547,0.025892257690429688
48,5048,"[[], []]",308,True,0.0013408660888671875,0.026961088180541992
49,5049,"[[], []]",308,True,0.0015411376953125,0.027002811431884766
50,5050,"[[], []]",214,False,0.0019762516021728516,0.028540849685668945
51,5051,"[[], []]",308,True,0.0009279251098632812,0.02757406234741211
52,5052,"[[], []]",308,True,0.0007979869842529297,0.0275270938873291
53,5053,"[[], []]",102,True,0.0006880760192871094,0.01902484893798828
54,5054,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions main and main at position line -1: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",486,False,0.0035309791564941406,0.045866966247558594
55,5055,"[[], []]",405,False,0.0028841495513916016,0.05191397666931152
56,5056,"[[], []]",344,True,0.002732992172241211,0.021672964096069336
57,5057,"[[], []]",322,False,0.0013649463653564453,0.047181129455566406
58,5058,"[[], []]",102,True,0.0012140274047851562,0.021693944931030273
59,5059,"[['compilation error in functions main and main at position line 8 from line 15: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",389,False,0.0024709701538085938,0.0751652717590332
60,5060,"[['Register allocation at line line 19 from line 33: variable  _7.178 must be allocated to conflicting register ZF.78'], []]",591,False,0.00341796875,0.19664502143859863
61,5061,"[[], []]",354,False,0.00180816650390625,0.04871487617492676
62,5062,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",316,True,0.0009746551513671875,0.02947688102722168
63,5063,"[[], []]",277,True,0.0012097358703613281,0.0313720703125
64,5064,"[[], []]",360,False,0.0012578964233398438,0.06070995330810547
65,5065,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 20 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 20 (1-17), variables result and b1 will be merged to v0']]",404,False,0.0023119449615478516,0.033106088638305664
66,5066,"[[], []]",102,True,0.0009636878967285156,0.019706249237060547
67,5067,"[[], []]",397,False,0.0022840499877929688,0.03286600112915039
68,5068,"[[], []]",308,True,0.0013680458068847656,0.02763986587524414
69,5069,"[[], []]",308,True,0.001332998275756836,0.02815413475036621
70,5070,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",383,True,0.001767873764038086,0.024586915969848633
71,5071,"[[], []]",308,True,0.0013539791107177734,0.02817392349243164
72,5072,"[[], []]",308,True,0.0012669563293457031,0.02838897705078125
73,5073,"[['WARNING: CAN NOT FIND IINFO 1'], []]",641,True,0.0053141117095947266,0.05402493476867676
74,5074,"[['compilation error in functions f0 and f0 at position line 24: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",500,True,0.005380868911743164,0.029339075088500977
75,5075,"[['WARNING: CAN NOT FIND IINFO 1'], []]",472,True,0.004164695739746094,0.03070688247680664
76,5076,"[[], []]",521,True,0.004264116287231445,0.022488117218017578
77,5077,"[[], []]",307,True,0.0017490386962890625,0.02814316749572754
78,5078,"[[], []]",307,True,0.0011527538299560547,0.027421951293945312
79,5079,"[[], []]",310,True,0.001882791519165039,0.031199932098388672
80,5080,"[[], []]",356,True,0.0014660358428955078,0.02975606918334961
81,5081,"[[], []]",331,False,0.0011801719665527344,0.028666973114013672
82,5082,"[[], []]",308,True,0.001360177993774414,0.027567148208618164
83,5083,"[[], []]",308,True,0.0013539791107177734,0.02817082405090332
84,5084,"[[], []]",363,True,0.0025529861450195312,0.02863287925720215
85,5085,"[['at line line 15 from line 23: can not allocate result.155 into SF.77, the variable is already allocated in ZF.78'], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",477,True,0.002065896987915039,0.03206491470336914
86,5086,"[[], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",402,True,0.0014700889587402344,0.02922224998474121
87,5087,"[['Register allocation: no register bank for type bool'], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",393,True,0.001331329345703125,0.03359222412109375
88,5088,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",343,True,0.0007441043853759766,0.029593229293823242
89,5089,"[[], []]",332,False,0.0018460750579833984,0.028632164001464844
90,5090,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",343,True,0.0009038448333740234,0.029493093490600586
91,5091,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",369,True,0.001622915267944336,0.02176213264465332
92,5092,"[[], []]",332,False,0.00199127197265625,0.029368877410888672
93,5093,"[[], []]",322,False,0.0014429092407226562,0.0480351448059082
94,5094,"[['compilation error in functions main and main at position line 12: linearisation error assign not a word', 'PLEASE REPORT'], []]",318,False,0.0013179779052734375,0.026519775390625
95,5095,"[[], []]",308,True,0.0016362667083740234,0.02717113494873047
96,5096,"[[], []]",308,True,0.0008060932159423828,0.027992963790893555
97,5097,"[[], []]",308,True,0.0007441043853759766,0.02754378318786621
98,5098,"[[], []]",1076,True,0.030920982360839844,0.025830984115600586
99,5099,"[[], []]",1006,False,0.02969503402709961,0.03644394874572754
100,5100,"[[], []]",322,False,0.0008907318115234375,0.04873991012573242
101,5101,"[[], []]",1008,True,0.031163930892944336,0.0235440731048584
102,5102,"[['WARNING: CAN NOT FIND IINFO 1', 'Register allocation at line line -1: variable ZF.178 must be allocated to conflicting register ZF.78'], []]",547,False,0.0036568641662597656,0.12158489227294922
103,5103,"[[], []]",159,True,0.0021209716796875,0.020043134689331055
104,5104,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions main and main at position line -1: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",442,False,0.0023560523986816406,0.07435297966003418
105,5105,"[[], []]",355,True,0.0016241073608398438,0.02876114845275879
106,5106,"[[], []]",308,True,0.0007669925689697266,0.02744889259338379
107,5107,"[[], []]",308,True,0.0008871555328369141,0.027563095092773438
108,5108,"[[], []]",102,True,0.0012929439544677734,0.018674850463867188
109,5109,"[[], []]",308,True,0.0013189315795898438,0.027643203735351562
110,5110,"[[], []]",7073,True,0.06248307228088379,0.023563146591186523
111,5111,"[[], []]",379,False,0.0022439956665039062,0.025916337966918945
112,5112,"[[], []]",335,False,0.0014691352844238281,0.02686309814453125
113,5113,"[[], []]",307,True,0.0019001960754394531,0.02737593650817871
114,5114,"[['Register allocation at line line 19: variable  _7.194 must be allocated to conflicting register ZF.78'], []]",3475,False,0.057924747467041016,11.422945022583008
115,5115,"[[], []]",3411,True,0.057350873947143555,0.02366018295288086
116,5116,"[['Register allocation at line line 12 from line 130: variable  _7.200 must be allocated to conflicting register ZF.78'], []]",2954,False,0.03611302375793457,0.15049195289611816
117,5117,"[['compilation error in functions f0 and f0 at position line 8: assembler error Not a (x)register', 'PLEASE REPORT'], []]",2831,True,0.03728604316711426,0.03838610649108887
118,5118,"[[], []]",308,True,0.0014598369598388672,0.028222084045410156
119,5119,"[[], []]",253,True,0.002463817596435547,0.02152705192565918
120,5120,"[[], []]",308,True,0.0011591911315917969,0.027264118194580078
121,5121,"[[], []]",308,True,0.0015959739685058594,0.027289152145385742
122,5122,"[[], []]",308,True,0.001589059829711914,0.029546022415161133
123,5123,"[[], []]",330,False,0.0024461746215820312,0.03209996223449707
124,5124,"[[], []]",330,False,0.0018570423126220703,0.030472993850708008
125,5125,"[['WARNING: CAN NOT FIND IINFO 1', 'Register allocation at line line 26: variable  _9.173 must be allocated to conflicting register PF.76'], []]",4566,True,0.07669878005981445,0.03357410430908203
126,5126,"[[], []]",3295,True,0.06082892417907715,0.03765463829040527
127,5127,"[[], []]",308,True,0.001207590103149414,0.026465654373168945
128,5128,"[[], []]",159,True,0.0009372234344482422,0.021661043167114258
129,5129,"[[], []]",302,True,0.0022430419921875,0.030573129653930664
130,5130,"[[], []]",251,True,0.001644134521484375,0.02780008316040039
131,5131,"[[], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",403,True,0.0012810230255126953,0.029685020446777344
132,5132,"[['Register allocation: no register bank for type bool'], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",393,True,0.0010826587677001953,0.03261590003967285
133,5133,"[[], []]",159,True,0.0014791488647460938,0.021939992904663086
134,5134,"[[], []]",2365,True,0.05103468894958496,0.03338813781738281
135,5135,"[[], []]",396,False,0.0011131763458251953,0.05580496788024902
136,5136,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",355,True,0.0009930133819580078,0.030321836471557617
137,5137,"[[], []]",102,True,0.0011959075927734375,0.018513917922973633
138,5138,"[[], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",377,True,0.0009009838104248047,0.059890031814575195
139,5139,"[['Register allocation at line line 22: variable ZF.157 must be allocated to conflicting register ZF.78'], []]",2319,False,0.05495405197143555,0.3297386169433594
140,5140,"[[], []]",102,True,0.0006089210510253906,0.01870584487915039
141,5141,"[[], []]",322,False,0.001150369644165039,0.04753303527832031
142,5142,"[[], []]",322,False,0.0010678768157958984,0.046813011169433594
143,5143,"[[], []]",1942,True,0.050866127014160156,0.03568911552429199
144,5144,"[[], []]",1833,True,0.05208706855773926,0.030330896377563477
145,5145,"[[], []]",3098,True,0.059967994689941406,0.029340028762817383
146,5146,"[[], []]",1407,True,0.033210039138793945,0.0233001708984375
147,5147,"[[], []]",360,False,0.0011188983917236328,0.06060290336608887
148,5148,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",319,True,0.0012879371643066406,0.02615809440612793
149,5149,"[[], []]",308,True,0.0012309551239013672,0.026880741119384766
150,5150,"[[], []]",102,True,0.0007929801940917969,0.01877617835998535
151,5151,"[[], []]",159,True,0.0012760162353515625,0.02185225486755371
152,5152,"[[], []]",2095,False,0.05811929702758789,0.05403900146484375
153,5153,"[[], []]",2082,False,0.05717921257019043,0.05409502983093262
154,5154,"[[], []]",307,True,0.0013699531555175781,0.0267031192779541
155,5155,"[[], []]",102,True,0.001421213150024414,0.01867508888244629
156,5156,"[[], []]",102,True,0.0010721683502197266,0.018563032150268555
157,5157,"[[], []]",596,True,0.0072939395904541016,0.02436518669128418
158,5158,"[[], []]",307,True,0.0011839866638183594,0.027834177017211914
159,5159,"[[], []]",307,True,0.001138925552368164,0.027790069580078125
160,5160,"[[], []]",307,True,0.0010800361633300781,0.02643609046936035
161,5161,"[[], []]",307,True,0.001062154769897461,0.026694059371948242
162,5162,"[[], []]",355,False,0.0015759468078613281,0.048476219177246094
163,5163,"[[], []]",1618,False,0.05059385299682617,0.031735897064208984
164,5164,"[[], []]",102,True,0.0009341239929199219,0.018980741500854492
165,5165,"[[], []]",629,True,0.005953788757324219,0.022442102432250977
166,5166,"[[], []]",1234,False,0.030935049057006836,0.08717107772827148
167,5167,"[[], []]",322,False,0.0015232563018798828,0.046007633209228516
168,5168,"[[], []]",308,True,0.0013580322265625,0.026896238327026367
169,5169,"[[], []]",322,False,0.0013697147369384766,0.0451810359954834
170,5170,"[[], []]",102,True,0.0008230209350585938,0.018437862396240234
171,5171,"[[], []]",102,True,0.0007870197296142578,0.018629789352416992
172,5172,"[[], []]",102,True,0.0009241104125976562,0.018536806106567383
173,5173,"[[], []]",360,False,0.0006978511810302734,0.05576181411743164
174,5174,"[[], []]",205,True,0.0027959346771240234,0.02172088623046875
175,5175,"[[], []]",308,True,0.0016639232635498047,0.026668071746826172
176,5176,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",320,True,0.0008058547973632812,0.028035879135131836
177,5177,"[[], []]",102,True,0.0010690689086914062,0.018666982650756836
178,5178,"[[], []]",543,False,0.0041811466217041016,0.1252901554107666
179,5179,"[[], []]",159,True,0.001912832260131836,0.021847009658813477
180,5180,"[[], []]",253,True,0.0037810802459716797,0.028224945068359375
181,5181,"[[], []]",201,True,0.0017390251159667969,0.0264279842376709
182,5182,"[[], []]",308,True,0.0013239383697509766,0.026758909225463867
183,5183,"[[], []]",308,True,0.0013172626495361328,0.026966094970703125
184,5184,"[['compilation error in functions main and main at position line 7 from line 13: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",368,False,0.0020151138305664062,0.053128957748413086
185,5185,"[['compilation error in functions main and main at position line 7 from line 13: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",365,False,0.0017769336700439453,0.052961111068725586
186,5186,"[[], []]",308,True,0.0015442371368408203,0.027378082275390625
187,5187,"[[], []]",102,True,0.001238107681274414,0.018208980560302734
188,5188,"[[], []]",467,False,0.003503084182739258,0.07985377311706543
189,5189,"[[], []]",308,True,0.0016057491302490234,0.026334047317504883
190,5190,"[[], []]",308,True,0.001505136489868164,0.027135848999023438
191,5191,"[[], []]",102,True,0.0004851818084716797,0.01856088638305664
192,5192,"[[], []]",159,True,0.0006461143493652344,0.022797822952270508
193,5193,"[[], []]",102,True,0.0015218257904052734,0.018407821655273438
194,5194,"[[], []]",308,True,0.0017158985137939453,0.02685689926147461
195,5195,"[[], []]",1005,True,0.01155400276184082,0.02215886116027832
196,5196,"[[], []]",308,True,0.0007889270782470703,0.028126955032348633
197,5197,"[[], []]",102,True,0.0010750293731689453,0.018812179565429688
198,5198,"[['WARNING: CAN NOT FIND IINFO 1', 'WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions main and main at position line 17 from line 56: assembler error assemble_x86_opn : invalid instruction (check) CMP_64', 'PLEASE REPORT'], []]",1008,False,0.00974273681640625,0.07002425193786621
199,5199,"[['compilation error in functions main and main at position line 15 from line 55: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",983,False,0.009458065032958984,0.06853294372558594
200,5200,"[[], []]",322,False,0.0014002323150634766,0.04748272895812988
201,5201,"[[], []]",159,True,0.001024007797241211,0.021229982376098633
202,5202,"[['WARNING: CAN NOT FIND IINFO 1', 'Register allocation at line line -1: variable  _9.154 must be allocated to conflicting register PF.76'], []]",541,False,0.004803180694580078,0.07837080955505371
203,5203,"[[], []]",102,True,0.0007710456848144531,0.018865108489990234
204,5204,"[[], []]",308,True,0.0009410381317138672,0.026717185974121094
205,5205,"[[], []]",102,True,0.0010197162628173828,0.018329143524169922
206,5206,"[['WARNING: CAN NOT FIND IINFO 1', 'Register allocation at line line -1: variable ZF.173 must be allocated to conflicting register ZF.78'], []]",573,False,0.0037298202514648438,0.12302207946777344
207,5207,"[['compilation error in functions f0 and f0 at position line 14: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",319,True,0.0021381378173828125,0.025171995162963867
208,5208,"[[], []]",353,True,0.002560853958129883,0.02225470542907715
209,5209,"[[], []]",190,False,0.0020799636840820312,0.023107051849365234
210,5210,"[[], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",366,True,0.0022308826446533203,0.028332948684692383
211,5211,"[[], []]",308,False,0.0018508434295654297,0.028366804122924805
212,5212,"[[], []]",308,True,0.0018610954284667969,0.0267183780670166
213,5213,"[[], []]",463,True,0.002556324005126953,0.03902316093444824
214,5214,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 19 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment', 'compilation error in functions main and main at position line 19: assembler error Not a (x)register', 'PLEASE REPORT'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 19 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment']]",415,True,0.0025968551635742188,0.03640317916870117
215,5215,"[[], []]",299,False,0.0026831626892089844,0.03799080848693848
216,5216,"[[], []]",392,False,0.0024080276489257812,0.03202199935913086
217,5217,"[[], []]",102,True,0.0004982948303222656,0.01851797103881836
218,5218,"[[], []]",291,False,0.00191497802734375,0.04612994194030762
219,5219,"[[], []]",260,True,0.0016829967498779297,0.03731989860534668
220,5220,"[[], []]",353,True,0.0015659332275390625,0.0314180850982666
221,5221,"[[], []]",323,True,0.0020837783813476562,0.031575918197631836
222,5222,"[[], []]",319,True,0.002062082290649414,0.031193256378173828
223,5223,"[[], []]",299,False,0.0018858909606933594,0.03063178062438965
224,5224,"[[], []]",332,False,0.0017900466918945312,0.0280148983001709
225,5225,"[[], []]",102,True,0.0005249977111816406,0.018871068954467773
226,5226,"[['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 9 (23-25): typing error: can not implicitly cast U64[5] into U64'], ['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 9 (23-25): typing error: can not implicitly cast U64[5] into U64']]",456,True,0.0022630691528320312,0.01842212677001953
227,5227,"[['Register allocation: no register bank for type bool'], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",369,True,0.0015149116516113281,0.03080272674560547
228,5228,"[[], []]",348,True,0.002608776092529297,0.028840065002441406
229,5229,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",316,True,0.001046895980834961,0.02842998504638672
230,5230,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",343,True,0.0009629726409912109,0.028752803802490234
231,5231,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",343,True,0.0008141994476318359,0.029525041580200195
232,5232,"[[], []]",382,True,0.002904653549194336,0.029649019241333008
233,5233,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",417,True,0.0018219947814941406,0.02768111228942871
234,5234,"[[], []]",322,False,0.0014851093292236328,0.045617103576660156
235,5235,"[['compilation error in functions main and main at position line 8 from line 14: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",343,False,0.0021109580993652344,0.031162738800048828
236,5236,"[[], []]",340,False,0.0017931461334228516,0.031500816345214844
237,5237,"[[], []]",322,False,0.000926971435546875,0.03749394416809082
238,5238,"[['compilation error in functions main and main at position line 11 from line 56: assembler error: invalid condition ', '(~ ((RAX.41 - RCX.43) <=u ((64u) 7328)))', 'PLEASE REPORT'], []]",1743,False,0.038237810134887695,0.09617209434509277
239,5239,"[[], []]",102,True,0.000865936279296875,0.01929783821105957
240,5240,"[[], []]",322,False,0.0015912055969238281,0.047332763671875
241,5241,"[[], []]",159,True,0.0009388923645019531,0.021548032760620117
242,5242,"[[], []]",1941,False,0.03039407730102539,0.12220430374145508
243,5243,"[[], []]",102,True,0.0007002353668212891,0.018682003021240234
244,5244,"[['Register allocation at line line 12 from line 27: variable ZF.178 must be allocated to conflicting register ZF.78'], []]",590,False,0.0038881301879882812,0.08646297454833984
245,5245,"[[], []]",102,True,0.0007166862487792969,0.018744945526123047
246,5246,"[[], []]",1854,False,0.04128623008728027,0.05451202392578125
247,5247,"[[], []]",102,True,0.0015838146209716797,0.01973581314086914
248,5248,"[[], []]",812,True,0.025091171264648438,0.022894859313964844
249,5249,"[[], []]",322,False,0.0017638206481933594,0.047332763671875
250,5250,"[[], []]",277,True,0.0010318756103515625,0.030829191207885742
251,5251,"[[], []]",322,False,0.0014069080352783203,0.048506736755371094
252,5252,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 13 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 13 (1-17), variables result and b1 will be merged to v0']]",331,True,0.0011749267578125,0.030304908752441406
253,5253,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",355,True,0.0009300708770751953,0.03085017204284668
254,5254,"[[], []]",322,False,0.0012979507446289062,0.047866106033325195
255,5255,"[[], []]",102,True,0.0010051727294921875,0.020087003707885742
256,5256,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions main and main at position line 12 from line 33: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",676,False,0.007479667663574219,0.04257822036743164
257,5257,"[[], []]",126,False,0.0018901824951171875,0.019555091857910156
258,5258,"[[], []]",308,True,0.0012772083282470703,0.027356863021850586
259,5259,"[[], []]",102,True,0.0007510185241699219,0.019181013107299805
260,5260,"[[], []]",102,True,0.0010077953338623047,0.01931905746459961
261,5261,"[[], []]",308,True,0.0009112358093261719,0.028243064880371094
262,5262,"[[], []]",308,True,0.001107931137084961,0.027943134307861328
263,5263,"[['compilation error in functions f0 and f0 at position line 7: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",300,True,0.0036590099334716797,0.04303884506225586
264,5264,"[[], []]",159,True,0.0018908977508544922,0.021783113479614258
265,5265,"[[], []]",159,True,0.0020978450775146484,0.022104740142822266
266,5266,"[[], []]",973,False,0.025307178497314453,0.046254873275756836
267,5267,"[['compilation error in functions f0 and f0 at position line 8: assembler error Not a (x)register', 'PLEASE REPORT'], []]",307,False,0.001954793930053711,0.02998495101928711
